Objekt;Abschnitt-Nr.;Meldergruppe;Einzelmelder;Kundentext;Anmerkung;Maßnahmentext;Plan-Nr.;Strukturierte Adresse;CAD-ID;Meldergruppentyp
3;22;834;;Bauteil F EG Trafo Diagnostik 1;;;0;;;
3;22;834;1;;;;0;;;
3;22;887;;Bauteil F Technikraum EG;;;0;;;
3;22;887;1;;;;0;;;
3;22;919;;Bauteil B EG Raume;;;0;;;
3;22;919;1;;;;0;;;
3;22;919;2;;;;0;;;
3;22;919;3;;;;0;;;
3;22;919;4;;;;0;;;
3;22;15000;;Bauteil F NFA EG Flur;;;0;;;
3;22;15000;1;;;;0;;;
3;22;15000;2;;;;0;;;
3;22;15000;3;;;;0;;;
3;22;15001;;Bauteil F NFA EG Flur ZwD;;;0;;;
3;22;15001;1;;;;0;;;
3;22;15001;2;;;;0;;;
3;22;15001;3;;;;0;;;
3;22;15002;;Bauteil F NFA EG Raeume Sued;;;0;;;
3;22;15002;1;;;;0;;;
3;22;15002;2;;;;0;;;
3;22;15002;3;;;;0;;;
3;22;15002;4;;;;0;;;
3;22;15002;5;;;;0;;;
3;22;15002;6;;;;0;;;
3;22;15003;;Bauteil F NFA EG Raeume Sued ZwD;;;0;;;
3;22;15003;1;;;;0;;;
3;22;15003;2;;;;0;;;
3;22;15003;3;;;;0;;;
3;22;15003;4;;;;0;;;
3;22;15003;5;;;;0;;;
3;22;15003;6;;;;0;;;
3;22;15004;;Bauteil F NFA EG Raeume Nord;;;0;;;
3;22;15004;1;;;;0;;;
3;22;15004;2;;;;0;;;
3;22;15004;3;;;;0;;;
3;22;15004;4;;;;0;;;
3;22;15004;5;;;;0;;;
3;22;15004;6;;;;0;;;
3;22;15004;7;;;;0;;;
3;22;15004;8;;;;0;;;
3;22;15004;9;;;;0;;;
3;22;15004;10;;;;0;;;
3;22;15005;;Bauteil F NFA EG Raeume Nord ZwD;;;0;;;
3;22;15005;1;;;;0;;;
3;22;15005;2;;;;0;;;
3;22;15005;3;;;;0;;;
3;22;15005;4;;;;0;;;
3;22;15005;5;;;;0;;;
3;22;15005;6;;;;0;;;
3;22;15005;7;;;;0;;;
3;22;15005;8;;;;0;;;
3;22;15005;9;;;;0;;;
3;22;15005;10;;;;0;;;
3;22;15006;;Bauteil F NFA EG UVT-AV;;;0;;;
3;22;15006;1;;;;0;;;
3;22;15007;;Bauteil F NFA EG UVT-SV;;;0;;;
3;22;15007;1;;;;0;;;
3;22;15008;;Bauteil F NFA EG Raeume Sued Ost;;;0;;;
3;22;15008;1;;;;0;;;
3;22;15008;2;;;;0;;;
3;22;15008;3;;;;0;;;
3;22;15008;4;;;;0;;;
3;22;15009;;Bauteil F NFA EG Raeume Sued Ost ZwD;;;0;;;
3;22;15009;1;;;;0;;;
3;22;15009;2;;;;0;;;
3;22;15009;3;;;;0;;;
3;22;15009;4;;;;0;;;
3;22;15009;5;;;;0;;;
3;22;15009;6;;;;0;;;
3;22;15010;;Bauteil F NFA EG Magazin 1;;;0;;;
3;22;15010;1;;;;0;;;
3;22;15011;;Bauteil F NFA EG Elt-AV;;;0;;;
3;22;15011;1;;;;0;;;
3;22;15012;;Bauteil F NFA EG Flur;;;0;;;
3;22;15012;1;;;;0;;;
3;22;15012;2;;;;0;;;
3;22;15013;;Bauteil F NFA Untersuchung, Schockraum;;;0;;;
3;22;15013;1;;;;0;;;
3;22;15013;2;;;;0;;;
3;22;15013;3;;;;0;;;
3;22;15014;;Bauteil F NFA Untersuchung,Schockr.ZwD;;;0;;;
3;22;15014;2;;;;0;;;
3;22;15014;3;;;;0;;;
3;22;15014;4;;;;0;;;
3;22;15014;5;;;;0;;;
3;22;15015;;Bauteil F NFA KO, Untersuchungsraum ;;;0;;;
3;22;15015;1;;;;0;;;
3;22;15015;2;;;;0;;;
3;22;15016;;Bauteil F NFA KO, Untersuchungsraum ZD;;;0;;;
3;22;15016;1;;;;0;;;
3;22;15016;2;;;;0;;;
3;22;15018;;Bauteil F NFA Flur;;;0;;;
3;22;15018;1;;;;0;;;
3;22;15018;2;;;;0;;;
3;22;15018;3;;;;0;;;
3;22;15018;4;;;;0;;;
3;22;15018;5;;;;0;;;
3;22;15018;6;;;;0;;;
3;22;15019;;Bauteil F NFA Flur ZwD;;;0;;;
3;22;15019;1;;;;0;;;
3;22;15019;2;;;;0;;;
3;22;15019;3;;;;0;;;
3;22;15019;4;;;;0;;;
3;22;15019;5;;;;0;;;
3;22;15019;6;;;;0;;;
3;22;15019;7;;;;0;;;
3;22;15020;;Bauteil F NFA Flur;;;0;;;
3;22;15020;1;;;;0;;;
3;22;15020;2;;;;0;;;
3;22;15020;3;;;;0;;;
3;22;15020;4;;;;0;;;
3;22;15020;5;;;;0;;;
3;22;15021;;Bauteil F NFA Schock- Sozialraeume;;;0;;;
3;22;15021;1;;;;0;;;
3;22;15021;2;;;;0;;;
3;22;15021;3;;;;0;;;
3;22;15021;4;;;;0;;;
3;22;15021;5;;;;0;;;
3;22;15021;6;;;;0;;;
3;22;15021;7;;;;0;;;
3;22;15022;;Bauteil F NFA Schock- Sozialraeume ZwD;;;0;;;
3;22;15022;1;;;;0;;;
3;22;15022;2;;;;0;;;
3;22;15022;3;;;;0;;;
3;22;15022;4;;;;0;;;
3;22;15022;5;;;;0;;;
3;22;15022;6;;;;0;;;
3;22;15022;7;;;;0;;;
3;22;15022;8;;;;0;;;
3;22;15022;9;;;;0;;;
3;22;15022;10;;;;0;;;
3;22;15022;11;;;;0;;;
3;22;15022;12;;;;0;;;
3;22;15023;;Bauteil F NFA Schock- Sozialraeume;;;0;;;
3;22;15023;1;;;;0;;;
3;22;15023;2;;;;0;;;
3;22;15023;3;;;;0;;;
3;22;15024;;Bauteil F NFA Schock- Sozialraeume ZwD;;;0;;;
3;22;15024;1;;;;0;;;
3;22;15024;2;;;;0;;;
3;22;15024;3;;;;0;;;
3;23;;;BMA Bauteil F,B Herzz.,Pavillion  1.OG;;;0;;;
3;23;11;;Bauteil F  1.OG Flur/Uebergang;;;0;;;
3;23;11;8;;;;0;;;
3;23;11;9;;;;0;;;
3;23;11;10;;;;0;;;
3;23;23;;Bauteil F  1.OG Flur;;;0;;;
3;23;23;1;;;;0;;;
3;23;54;;Bauteil B Bereich 3  1.OG Flur;;;0;;;
3;23;54;1;;;;0;;;
3;23;54;2;;;;0;;;
3;23;54;3;;;;0;;;
3;23;54;4;;;;0;;;
3;23;54;5;;;;0;;;
3;23;54;6;;;;0;;;
3;23;54;7;;;;0;;;
3;23;54;8;;;;0;;;
3;23;54;9;;;;0;;;
3;23;54;10;;;;0;;;
3;23;54;11;;;;0;;;
3;23;54;12;;;;0;;;
3;23;76;;Bauteil B Bereich 3   1.OG Flur;;;0;;;
3;23;76;1;;;;0;;;
3;23;77;;Bauteil B Bereich 1   1.OG Flur;;;0;;;
3;23;77;1;;;;0;;;
3;23;120;;Bauteil F 1.OG Flur / Aufzuege;;;0;;;
3;23;120;1;;;;0;;;
3;23;139;;Bauteil F 1.OG Zentral OP Versor.Flur;;;0;;;
3;23;139;1;;;;0;;;
3;23;140;;Bauteil F 1.OG ZOP Flur Teamleitung;;;0;;;
3;23;140;1;;;;0;;;
3;23;149;;Bauteil F 1.OG Flur / Aufzuege ZwD;;;0;;;
3;23;149;1;;;;0;;;
3;23;158;;Bauteil B Ber.Herzzentr.1.OG Technikr.;;;0;;;
3;23;158;1;;;;0;;;
3;23;158;2;;;;0;;;
3;23;159;;Bauteil B Bereich 1/3 1.OG Pflegearbts;;;0;;;
3;23;159;1;;;;0;;;
3;23;161;;Bauteil B Ber. Herzzentr.  1.OG  Steri;;;0;;;
3;23;161;1;;;;0;;;
3;23;161;2;;;;0;;;
3;23;161;3;;;;0;;;
3;23;161;4;;;;0;;;
3;23;161;5;;;;0;;;
3;23;161;6;;;;0;;;
3;23;161;7;;;;0;;;
3;23;161;8;;;;0;;;
3;23;162;;Bauteil B Bereich Herzzentr. 1.OG Flur;;;0;;;
3;23;162;1;;;;0;;;
3;23;173;;Bauteil F 1.OG Pat--Schleuse;;;0;;;
3;23;173;1;;;;0;;;
3;23;227;;Bauteil F 1.OG Pat-Schlaeuse ZwD;;;0;;;
3;23;227;1;;;;0;;;
3;23;258;;;;;0;;;
3;23;258;1;;;;0;;;
3;23;270;;Bauteil B Bereich 1   1.OG Raeume;;;0;;;
3;23;270;1;;;;0;;;
3;23;270;2;;;;0;;;
3;23;270;3;;;;0;;;
3;23;270;4;;;;0;;;
3;23;272;;Bauteil B Bereich 1   1.OG Flur/Raum;Melder 02 (Option) fehlt in der Meldergruppe!!;;0;;;
3;23;272;1;;;;0;;;
3;23;272;3;;;;0;;;
3;23;272;4;;;;0;;;
3;23;272;5;;;;0;;;
3;23;272;6;;;;0;;;
3;23;272;7;;;;0;;;
3;23;273;;Bauteil B Bereich 1   1.OG Raum;;;0;;;
3;23;273;1;;;;0;;;
3;23;274;;Bauteil B Bereich 1/3   1.OG;;;0;;;
3;23;274;1;;;;0;;;
3;23;275;;Bauteil B Bereich 1   1.OG Raeume;;;0;;;
3;23;275;2;;;;0;;;
3;23;275;3;;;;0;;;
3;23;275;4;;;;0;;;
3;23;275;5;;;;0;;;
3;23;275;6;;;;0;;;
3;23;275;7;;;;0;;;
3;23;276;;Bauteil B Bereich 1   1.OG Raum;;;0;;;
3;23;276;1;;;;0;;;
3;23;277;;Bauteil B Bereich 2   1.OG Raeume;;;0;;;
3;23;277;1;;;;0;;;
3;23;277;2;;;;0;;;
3;23;277;3;;;;0;;;
3;23;277;4;;;;0;;;
3;23;277;5;;;;0;;;
3;23;277;6;;;;0;;;
3;23;277;7;;;;0;;;
3;23;277;8;;;;0;;;
3;23;277;9;;;;0;;;
3;23;278;;Bauteil B Bereich 2   1.OG Raeume;;;0;;;
3;23;278;1;;;;0;;;
3;23;278;2;;;;0;;;
3;23;278;3;;;;0;;;
3;23;278;4;;;;0;;;
3;23;278;5;;;;0;;;
3;23;278;6;;;;0;;;
3;23;278;7;;;;0;;;
3;23;278;8;;;;0;;;
3;23;279;;Bauteil B Bereich 2   1.OG Flur;;;0;;;
3;23;279;1;;;;0;;;
3;23;280;;Bauteil B Bereich 2   1.OG Flur;;;0;;;
3;23;280;1;;;;0;;;
3;23;280;2;;;;0;;;
3;23;280;3;;;;0;;;
3;23;280;4;;;;0;;;
3;23;280;5;;;;0;;;
3;23;281;;Bauteil B Bereich 1/3   1.OG Flur;;;0;;;
3;23;281;1;;;;0;;;
3;23;281;2;;;;0;;;
3;23;281;3;;;;0;;;
3;23;281;4;;;;0;;;
3;23;286;;Bauteil B Bereich 1   1.OG Technikraum;;;0;;;
3;23;286;1;;;;0;;;
3;23;779;;Bauteil B 1.OG 4er Fahrstuehle;;;0;;;
3;23;779;1;;;;0;;;
3;23;779;2;;;;0;;;
3;23;779;3;;;;0;;;
3;23;785;;Bauteil F 1.OG Zentral OP Flur;;;0;;;
3;23;785;1;;;;0;;;
3;23;785;2;;;;0;;;
3;23;786;;Bauteil F 1.OG Zentral OP Flur  ZWD;;;0;;;
3;23;786;1;;;;0;;;
3;23;786;2;;;;0;;;
3;23;787;;Bauteil F 1.OG Zentral OP Flur;;;0;;;
3;23;787;1;;;;0;;;
3;23;787;2;;;;0;;;
3;23;787;3;;;;0;;;
3;23;787;4;;;;0;;;
3;23;787;5;Bauteil F 1.OG Zentral OP Versor.Flur;;;0;;;
3;23;787;6;;;;0;;;
3;23;787;7;;;;0;;;
3;23;787;8;;;;0;;;
3;23;787;9;Bauteil F 1.OG Zentral OP Versor.Flur;;;0;;;
3;23;787;10;;;;0;;;
3;23;787;11;;;;0;;;
3;23;787;12;Bauteil F 1.OG Zentral OP Versor.Flur;;;0;;;
3;23;787;13;Bauteil F 1.OG Zentral OP Versor.Flur;;;0;;;
3;23;787;15;Bauteil F 1.OG Zentral OP Versor.Flur;;;0;;;
3;23;788;;Bauteil F 1.OG Zentral OP Flur  ZWD;;;0;;;
3;23;788;1;;;;0;;;
3;23;788;2;;;;0;;;
3;23;788;3;Bauteil F 1.OG Zentral OP Ver.Flur ZWD;;;0;;;
3;23;788;4;;;;0;;;
3;23;788;5;;;;0;;;
3;23;788;6;Bauteil F 1.OG Zentral OP Ver.Flur ZWD;;;0;;;
3;23;788;7;;;;0;;;
3;23;789;;Bauteil F 1.OG Zentral OP;;;0;;;
3;23;789;1;Bauteil F 1.OG Zentral OP Unf/Ortho;;;0;;;
3;23;789;2;Bauteil F 1.OG Zentral OP Spuele;;;0;;;
3;23;789;3;Bauteil F 1.OG Zentral OP Lager;;;0;;;
3;23;789;4;Bauteil F 1.OG Zentral OP Visceral;;;0;;;
3;23;790;;Bauteil F 1.OG Zentral OP Spuele;;;0;;;
3;23;790;1;Bauteil F 1.OG Zentral OP Geraeteraum;;;0;;;
3;23;790;2;Bauteil F 1.OG Zentral OP Spuele/Pumi;;;0;;;
3;23;791;;Bauteil F 1.OG Zentral OP Schleuse;;;0;;;
3;23;791;1;;;;0;;;
3;23;792;;Bauteil F 1.OG Zentral OP Flur;;;0;;;
3;23;792;1;;;;0;;;
3;23;792;2;;;;0;;;
3;23;792;3;;;;0;;;
3;23;793;;Bauteil F 1.OG ZOP Flur Teamleitung;;;0;;;
3;23;793;1;;;;0;;;
3;23;793;2;;;;0;;;
3;23;793;3;;;;0;;;
3;23;794;;Bauteil F 1.OG ZOP Flur Teamleitg. ZWD;;;0;;;
3;23;794;1;;;;0;;;
3;23;794;2;;;;0;;;
3;23;794;3;;;;0;;;
3;23;795;;Bauteil F 1.OG ZOP Ltg.Anaes/Aufenth.;;;0;;;
3;23;795;1;;;;0;;;
3;23;795;2;;;;0;;;
3;23;796;;Bauteil F 1.OG ZOP Manag/Teamltg/Pfleg;;;0;;;
3;23;796;1;;;;0;;;
3;23;796;2;;;;0;;;
3;23;796;3;;;;0;;;
3;23;796;4;;;;0;;;
3;23;800;;Bauteil B 1.OG 4er Fahrstuehle ZwD;;;0;;;
3;23;800;1;;;;0;;;
3;23;800;2;;;;0;;;
3;23;800;3;;;;0;;;
3;23;835;;Bauteil F 1.OG Anaesth.-Geraete;;;0;;;
3;23;835;1;;;;0;;;
3;23;837;;Bauteil F 1.OG Pat-Schlaeuse;;;0;;;
3;23;837;1;;;;0;;;
3;23;888;;Bauteil F 1.OG Flur;;;0;;;
3;23;888;1;;;;0;;;
3;23;889;;Bauteil F 1.OG Flur ZwD;;;0;;;
3;23;889;1;;;;0;;;
3;23;890;;Bauteil F 1.OG Chirogielager;;;0;;;
3;23;890;1;;;;0;;;
3;23;891;;Bauteil F 1.OG Kuehlgeraetelager;;;0;;;
3;23;891;1;;;;0;;;
3;23;892;;Bauteil F 1.OG An.Geraete Lager;;;0;;;
3;23;892;1;;;;0;;;
3;23;893;;Bauteil F1.OG ZOP Flur ;;;0;;;
3;23;893;1;;;;0;;;
3;23;893;2;;;;0;;;
3;23;893;3;;;;0;;;
3;23;893;4;;;;0;;;
3;23;893;5;;;;0;;;
3;23;894;;Bauteil F1.OG ZOP Flur  ZWD;;;0;;;
3;23;894;1;;;;0;;;
3;23;894;2;;;;0;;;
3;23;894;3;;;;0;;;
3;23;894;4;;;;0;;;
3;23;894;5;;;;0;;;
3;23;895;;Bauteil F1.OG ZOP Flur ;;;0;;;
3;23;895;1;;;;0;;;
3;23;895;2;;;;0;;;
3;23;895;3;;;;0;;;
3;23;895;4;;;;0;;;
3;23;895;5;;;;0;;;
3;23;896;;Bauteil F1.OG ZOP Flur ;;;0;;;
3;23;896;1;;;;0;;;
3;23;896;2;;;;0;;;
3;23;896;3;;;;0;;;
3;23;896;4;;;;0;;;
3;23;897;;Bauteil F1.OG ZOP Raeume;;;0;;;
3;23;897;1;;;;0;;;
3;23;897;2;;;;0;;;
3;23;897;3;;;;0;;;
3;23;897;4;;;;0;;;
3;23;897;5;;;;0;;;
3;23;897;6;;;;0;;;
3;23;898;;Bauteil F 1.OG ZOP Flur;;;0;;;
3;23;898;1;;;;0;;;
3;23;899;;Bauteil F1.OG ZOP Flur ;;;0;;;
3;23;899;1;;;;0;;;
3;23;899;2;;;;0;;;
3;23;899;3;;;;0;;;
3;23;899;4;;;;0;;;
3;23;899;5;;;;0;;;
3;23;899;6;;;;0;;;
3;23;899;7;;;;0;;;
3;23;899;8;;;;0;;;
3;23;899;9;;;;0;;;
3;23;899;10;;;;0;;;
3;23;899;11;;;;0;;;
3;23;899;12;;;;0;;;
3;23;900;;Bauteil F1.OG ZOP E-Verteilung;;;0;;;
3;23;900;1;;;;0;;;
3;23;901;;Bauteil F1.OG ZOP E-Verteilung;;;0;;;
3;23;901;1;;;;0;;;
3;23;902;;Bauteil F1.OG ZOP Flur ;;;0;;;
3;23;902;1;;;;0;;;
3;23;902;2;;;;0;;;
3;23;902;3;;;;0;;;
3;23;902;4;;;;0;;;
3;23;904;;Bauteil F1.OG ZOP Flur;;;0;;;
3;23;904;1;;;;0;;;
3;23;904;2;;;;0;;;
3;23;904;3;;;;0;;;
3;23;904;4;;;;0;;;
3;23;904;5;;;;0;;;
3;23;904;6;;;;0;;;
3;23;904;7;;;;0;;;
3;23;904;8;;;;0;;;
3;23;904;9;;;;0;;;
3;23;904;10;;;;0;;;
3;23;904;11;;;;0;;;
3;23;906;;Bauteil F1.OG ZOP Raeume;;;0;;;
3;23;906;1;;;;0;;;
3;23;906;2;;;;0;;;
3;23;907;;Bauteil F1.OG ZOP Einl. Anaesth.;;;0;;;
3;23;907;1;;;;0;;;
3;23;908;;Bauteil F1.OG ZOP E-Verteilung;;;0;;;
3;23;908;1;Bauteil F1.OG ZOP E-Verteilung;;;0;;;
3;23;909;;Bauteil F1.OG ZOP E-Verteilung;;;0;;;
3;23;909;1;;;;0;;;
3;23;911;;Bauteil F1.OG ZOP Raeume;;;0;;;
3;23;911;1;;;;0;;;
3;23;911;2;;;;0;;;
3;23;911;3;;;;0;;;
3;23;911;4;;;;0;;;
3;23;912;;Bauteil F1.OG ZOP Flur;;;0;;;
3;23;912;1;;;;0;;;
3;23;912;2;;;;0;;;
3;23;913;;Bauteil F1.OG ZOP Schaltraum;;;0;;;
3;23;913;1;;;;0;;;
3;23;914;;Bauteil F1.OG ZOP Technik;;;0;;;
3;23;914;1;;;;0;;;
3;23;915;;Bauteil F1.OG ZOP 3ten Vers. Flur;;;0;;;
3;23;915;1;;;;0;;;
3;23;915;2;;;;0;;;
3;23;915;3;;;;0;;;
3;23;915;4;;;;0;;;
3;23;915;5;;;;0;;;
3;23;915;6;;;;0;;;
3;23;915;7;;;;0;;;
3;23;915;8;;;;0;;;
3;23;915;9;;;;0;;;
3;23;915;10;;;;0;;;
3;23;915;11;;;;0;;;
3;23;915;12;;;;0;;;
3;23;915;14;;;;0;;;
3;23;916;;Bauteil F1.OG ZOP 3ten Vers. Flur ;;;0;;;
3;23;916;1;;;;0;;;
3;23;916;2;;;;0;;;
3;23;916;3;;;;0;;;
3;23;917;;Bauteil F1.OG ZOP Flur;;;0;;;
3;23;917;1;;;;0;;;
3;23;918;;Bauteil F1.OG ZOP Flur ZWD;;;0;;;
3;23;918;1;;;;0;;;
3;23;920;;Bauteil F1.OG ZOP Flur;;;0;;;
3;23;920;1;;;;0;;;
3;23;921;;Bauteil F 1. OG ZOP Flur;;;0;;;
3;23;921;1;;;;0;;;
3;23;921;2;;;;0;;;
3;23;921;3;;;;0;;;
3;23;11101;;Bauteil B1 1.OG Flur 1.306;;;0;;;
3;23;11101;1;;;;0;;;
3;23;11101;2;;;;0;;;
3;23;11101;3;;;;0;;;
3;23;15101;;Bauteil F 1.OG Aerzte Schreibrann;;;0;;;
3;23;15101;1;;;;0;;;
3;24;;;BMA Bauteil F,B und Herzzentrum 2.OG;;;0;;;
3;24;3;;Bauteil F 2.OG Lueftungszentrale;;;0;;;
3;24;3;1;;;;0;;;
3;24;3;2;;;;0;;;
3;24;3;3;;;;0;;;
3;24;6;;Bauteil F 2.OG Lueftungszentrale;;;0;;;
3;24;6;1;;;;0;;;
3;24;6;2;;;;0;;;
3;24;6;3;;;;0;;;
3;24;6;4;;;;0;;;
3;24;6;5;;;;0;;;
3;24;6;6;;;;0;;;
3;24;6;7;;;;0;;;
3;24;6;8;;;;0;;;
3;24;8;;Bauteil F 2.OG Flur ZWD;;;0;;;
3;24;8;1;;;;0;;;
3;24;8;2;;;;0;;;
3;24;8;3;;;;0;;;
3;24;8;4;;;;0;;;
3;24;14;;Bauteil F   2.OG Flur;;;0;;;
3;24;14;1;;;;0;;;
3;24;14;2;;;;0;;;
3;24;16;;Bauteil F   2.OG Uebergang;|MLDTYP|1-10|FDOOT241-9|Balanced;;0;;;
3;24;16;1;;;;0;;;
3;24;16;2;;;;0;;;
3;24;16;3;;;;0;;;
3;24;22;;Bauteil F   2.OG Flur;;;0;;;
3;24;22;1;;;;0;;;
3;24;30;;Bauteil F   2.OG Flur;;;0;;;
3;24;30;1;;;;0;;;
3;24;30;2;;;;0;;;
3;24;38;;Bauteil F 2.OG Lueftungszentrale;;;0;;;
3;24;38;1;;;;0;;;
3;24;45;;Bauteil F 2.OG Lueftungszentrale;;;0;;;
3;24;45;1;;;;0;;;
3;24;55;;Bauteil B  Bereich1  2.OG  Raeume;;;0;;;
3;24;55;3;;;;0;;;
3;24;55;4;;;;0;;;
3;24;55;5;;;;0;;;
3;24;56;;Bauteil B Bereich 1/2  2.OG Flur;;;0;;;
3;24;56;1;;;;0;;;
3;24;56;2;;;;0;;;
3;24;57;;Bauteil B Bereich 3   2.OG Flur;;;0;;;
3;24;57;1;;;;0;;;
3;24;57;2;;;;0;;;
3;24;57;3;;;;0;;;
3;24;57;4;;;;0;;;
3;24;57;5;;;;0;;;
3;24;57;6;;;;0;;;
3;24;57;7;;;;0;;;
3;24;57;8;;;;0;;;
3;24;57;9;;;;0;;;
3;24;57;10;;;;0;;;
3;24;70;;Bauteil F 2.OG Flur Zick-Zack-Gang;;;0;;;
3;24;70;1;;;;0;;;
3;24;70;2;;;;0;;;
3;24;78;;Bauteil B Bereich 3   2.OG Flur;;;0;;;
3;24;78;1;;;;0;;;
3;24;81;;Bauteil B Bereich 1   2.OG Flur;;;0;;;
3;24;81;1;;;;0;;;
3;24;81;2;;;;0;;;
3;24;115;;Bauteil F 2.OG Flur ;;;0;;;
3;24;115;1;;;;0;;;
3;24;115;2;;;;0;;;
3;24;115;3;;;;0;;;
3;24;115;4;;;;0;;;
3;24;115;5;;;;0;;;
3;24;150;;Bauteil F 2.OG Flur ZWD;;;0;;;
3;24;150;1;;;;0;;;
3;24;150;2;;;;0;;;
3;24;150;3;;;;0;;;
3;24;150;4;;;;0;;;
3;24;150;5;;;;0;;;
3;24;163;;Bauteil B Ber.Herzzentr. 2.OG Technikr;;;0;;;
3;24;163;1;;;;0;;;
3;24;163;2;;;;0;;;
3;24;164;;Bauteil B BereichHerzzentr.2.OG E-Raum;;;0;;;
3;24;164;1;;;;0;;;
3;24;165;;Bauteil B Bereich Herzzentr. 2.OG Flur;;;0;;;
3;24;165;1;;;;0;;;
3;24;165;2;;;;0;;;
3;24;165;3;;;;0;;;
3;24;165;4;;;;0;;;
3;24;165;5;;;;0;;;
3;24;166;;Bauteil B Bereich Herzzentr. 2.OG Flur;;;0;;;
3;24;166;1;;;;0;;;
3;24;166;2;;;;0;;;
3;24;166;3;;;;0;;;
3;24;166;4;;;;0;;;
3;24;166;5;;;;0;;;
3;24;166;6;;;;0;;;
3;24;166;7;;;;0;;;
3;24;169;;Bauteil F  2.OG EDV-Raum 2.251c;;;0;;;
3;24;169;1;;;;0;;;
3;24;211;;Bauteil F 2.OG Endeskop. Technikraeume;;;0;;;
3;24;211;1;;;;0;;;
3;24;211;2;;;;0;;;
3;24;211;3;;;;0;;;
3;24;211;4;;;;0;;;
3;24;212;;Bauteil F  2.OG Endeskopie Beh.-räume;;;0;;;
3;24;212;1;;;;0;;;
3;24;212;2;;;;0;;;
3;24;212;3;;;;0;;;
3;24;212;4;;;;0;;;
3;24;213;;Bauteil F  2.OG Endeskopie Flur/Raeume;;;0;;;
3;24;213;1;;;;0;;;
3;24;213;2;;;;0;;;
3;24;213;3;;;;0;;;
3;24;213;4;;;;0;;;
3;24;213;5;;;;0;;;
3;24;213;6;;;;0;;;
3;24;213;7;;;;0;;;
3;24;213;8;;;;0;;;
3;24;214;;Bauteil F  2.OG Endeskopie Lager;;;0;;;
3;24;214;1;;;;0;;;
3;24;260;;Bauteil B Bereich 2  2.OG Raum;;;0;;;
3;24;260;1;;;;0;;;
3;24;261;;Bauteil B Bereich 2  2.OG Flur;;;0;;;
3;24;261;1;;;;0;;;
3;24;262;;Bauteil B Bereich 2  2.OG Flur;;;0;;;
3;24;262;1;;;;0;;;
3;24;263;;Bauteil B Bereich 2  2.OG Flur;;;0;;;
3;24;263;1;;;;0;;;
3;24;263;2;;;;0;;;
3;24;263;3;;;;0;;;
3;24;264;;Bauteil B Bereich 1  2.OG Flur;;;0;;;
3;24;264;1;;;;0;;;
3;24;264;2;;;;0;;;
3;24;264;3;;;;0;;;
3;24;264;4;;;;0;;;
3;24;265;;Bauteil B Bereich 1  2.OG Raeume;;;0;;;
3;24;265;1;;;;0;;;
3;24;265;2;;;;0;;;
3;24;266;;Bauteil B Bereich 1  2.OG Raum;;;0;;;
3;24;266;1;;;;0;;;
3;24;267;;Bauteil B Bereich 1  2.OG Raeume;;;0;;;
3;24;267;1;;;;0;;;
3;24;267;2;;;;0;;;
3;24;267;3;;;;0;;;
3;24;267;4;;;;0;;;
3;24;741;;Bauteil F ZOP Lueftungszentrale;;;0;;;
3;24;741;1;;;;0;;;
3;24;741;2;Bauteil F ZOP Lueftungszentrale TH2;;;0;;;
3;24;741;3;;;;0;;;
3;24;742;;Bauteil F ZOP Lueftungszentrale;;;0;;;
3;24;742;1;;;;0;;;
3;24;742;2;;;;0;;;
3;24;742;3;;;;0;;;
3;24;742;4;;;;0;;;
3;24;742;5;;;;0;;;
3;24;742;6;;;;0;;;
3;24;742;7;;;;0;;;
3;24;743;;Bauteil F ZOP Lueftungsz.Elt.Betriebsr;;;0;;;
3;24;743;1;Bauteil F ZOP Lueftungsz.Elt.Betriebsr;;;0;;;
3;24;743;2;Bauteil F ZOP Lueftungsz.Batterieraum;;;0;;;
3;24;744;;Bauteil F ZOP Lueftungsz.Elt.Technik;;;0;;;
3;24;744;1;Bauteil F ZOP Lueftungsz.Elt.Technik;;;0;;;
3;24;744;2;Bauteil F ZOP Lueftungsz.Elt.SV-HT;;;0;;;
3;24;836;;Bauteil F 2.OG Flur Zick-Zack-Gang ZWD;;;0;;;
3;24;836;1;;;;0;;;
3;24;836;2;;;;0;;;
3;24;852;;Bauteil F 2.OG Flur ZWD;;;0;;;
3;24;852;1;;;;0;;;
3;24;852;2;;;;0;;;
3;24;853;;Bauteil F 2.OG Flur ZWD;;;0;;;
3;24;853;1;;;;0;;;
3;24;853;2;;;;0;;;
3;24;854;;Bauteil F 2.OG Raeume;;;0;;;
3;24;854;1;;;;0;;;
3;24;854;2;;;;0;;;
3;24;854;3;;;;0;;;
3;24;854;4;;;;0;;;
3;24;854;5;;;;0;;;
